Date,Time,Precipitation_AddisAbeba (mm),Relative Humidity_AddisAbeba (% RH),Temperature_AddisAbeba (?C)
12/12/2019,6:15:00 AM,0,97.3,7.7
12/12/2019,6:30:00 AM,0,97.5,7.8
12/12/2019,6:45:00 AM,0,97.5,8
12/12/2019,7:00:00 AM,0,97.6,8.3
12/12/2019,7:15:00 AM,0,97.7,8.9
12/12/2019,7:30:00 AM,0,97.6,10.4
12/12/2019,7:45:00 AM,0,97.6,11.9
12/12/2019,8:00:00 AM,0,97.5,12.8
12/12/2019,8:15:00 AM,0,88.8,14.9
12/12/2019,8:30:00 AM,0,72.3,16.6
12/12/2019,8:45:00 AM,0,66.4,18.2
12/12/2019,9:00:00 AM,0,67.3,17.9
12/12/2019,9:15:00 AM,0,65.3,18.5
12/12/2019,9:30:00 AM,0,61.6,19.3
12/12/2019,9:45:00 AM,0,61,19.5
12/12/2019,10:00:00 AM,0,60.3,19.3
12/12/2019,10:15:00 AM,0,57,19.5
12/12/2019,10:30:00 AM,0,57.3,19.3
12/12/2019,10:45:00 AM,0,52.8,20.6
12/12/2019,11:00:00 AM,0,49.3,21.2
12/12/2019,11:15:00 AM,0,49.4,21.1
12/12/2019,11:30:00 AM,0,48.4,21.4
12/12/2019,11:45:00 AM,0,47.8,21.3
12/12/2019,12:00:00 PM,0,44.5,22.1
12/12/2019,12:15:00 PM,0,44.4,22.1
12/12/2019,12:30:00 PM,0,43.3,22.6
12/12/2019,12:45:00 PM,0,43.9,22.2
12/12/2019,1:00:00 PM,0,44.4,22.7
12/12/2019,1:15:00 PM,0,47.1,21.9
12/12/2019,1:30:00 PM,0,47.2,21.7
12/12/2019,1:45:00 PM,0,47.6,21.1
12/12/2019,2:00:00 PM,0,44.3,22.3
12/12/2019,2:15:00 PM,0,45.4,21.9
12/12/2019,2:30:00 PM,0,46.1,22
12/12/2019,2:45:00 PM,0,45.3,22.5
12/12/2019,3:00:00 PM,0,44.4,22.7
12/12/2019,3:15:00 PM,0,45.4,22.5
12/12/2019,3:30:00 PM,0,46.2,22
12/12/2019,3:45:00 PM,0,47.4,21.6
12/12/2019,4:00:00 PM,0,46.6,22.1
12/12/2019,4:15:00 PM,0,47.1,21.8
12/12/2019,4:30:00 PM,0,48,21.5
12/12/2019,4:45:00 PM,0,49.3,20.8
12/12/2019,5:00:00 PM,0,50.8,20.4
12/12/2019,5:15:00 PM,0,53.9,19.3
12/12/2019,5:30:00 PM,0,57.1,18.8
12/12/2019,5:45:00 PM,0,59.5,18
12/12/2019,6:00:00 PM,0,63,17.2
12/12/2019,6:15:00 PM,0,69.2,16.5
12/12/2019,6:30:00 PM,0,70.9,16
12/12/2019,6:45:00 PM,0,70.4,15.7
12/12/2019,7:00:00 PM,0,71.8,15.3
12/12/2019,7:15:00 PM,0,74.1,15.1
12/12/2019,7:30:00 PM,0,77.8,14.9
12/12/2019,7:45:00 PM,0,79.7,14.7
12/12/2019,8:00:00 PM,0,79.6,14.6
12/12/2019,8:15:00 PM,0,79.7,14.4
12/12/2019,8:30:00 PM,0,80.3,14.2
12/12/2019,8:45:00 PM,0,80.8,13.8
12/12/2019,9:00:00 PM,0,82.1,13.5
12/12/2019,9:15:00 PM,0,81.1,13.8
12/12/2019,9:30:00 PM,0,80.6,13.8
12/12/2019,9:45:00 PM,0,81.2,13.5
12/12/2019,10:00:00 PM,0,81.3,13.6
12/12/2019,10:15:00 PM,0,80.9,13.6
12/12/2019,10:30:00 PM,0,81.8,13.2
12/12/2019,10:45:00 PM,0,81.7,12.9
12/12/2019,11:00:00 PM,0,77.4,13.1
12/12/2019,11:15:00 PM,0,75.9,13
12/12/2019,11:30:00 PM,0,77.6,12.3
12/12/2019,11:45:00 PM,0,83.3,11.1
12/13/2019,12:00:00 AM,0,87.5,10.4
12/13/2019,12:15:00 AM,0,83,10.7
12/13/2019,12:30:00 AM,0,72.5,12.5
12/13/2019,12:45:00 AM,0,74.3,11.8
12/13/2019,1:00:00 AM,0,73.2,12.1
12/13/2019,1:15:00 AM,0,78.5,10.7
12/13/2019,1:30:00 AM,0,84.8,9.5
12/13/2019,1:45:00 AM,0,88.2,9.2
12/13/2019,2:00:00 AM,0,90.1,8.9
12/13/2019,2:15:00 AM,0,91.3,8.9
12/13/2019,2:30:00 AM,0,92,8.9
12/13/2019,2:45:00 AM,0,86.7,10.2
12/13/2019,3:00:00 AM,0,77.1,11.6
12/13/2019,3:15:00 AM,0,77.8,11.3
12/13/2019,3:30:00 AM,0,78.5,11.1
12/13/2019,3:45:00 AM,0,80.3,10.6
12/13/2019,4:00:00 AM,0,82.9,9.9
12/13/2019,4:15:00 AM,0,86.5,9.1
12/13/2019,4:30:00 AM,0,88.1,9.2
12/13/2019,4:45:00 AM,0,85.8,9.3
12/13/2019,5:00:00 AM,0,88.9,8.5
12/13/2019,5:15:00 AM,0,88.5,9.1
12/13/2019,5:30:00 AM,0,85.5,9.7
12/13/2019,5:45:00 AM,0,82.7,10.2
12/13/2019,6:00:00 AM,0,84,9.6
12/13/2019,6:15:00 AM,0,87.2,8.3
12/13/2019,6:30:00 AM,0,90,7.4
12/13/2019,6:45:00 AM,0,92.2,7.5
12/13/2019,7:00:00 AM,0,92.3,8.5
12/13/2019,7:15:00 AM,0,88.6,9.7
12/13/2019,7:30:00 AM,0,78.8,12.1
12/13/2019,7:45:00 AM,0,71.6,14.1
12/13/2019,8:00:00 AM,0,68.1,14.9
12/13/2019,8:15:00 AM,0,64.1,15.9
12/13/2019,8:30:00 AM,0,62.4,16.3
12/13/2019,8:45:00 AM,0,58.1,17.3
12/13/2019,9:00:00 AM,0,57,17.6
12/13/2019,9:15:00 AM,0,56.4,18.7
12/13/2019,9:30:00 AM,0,56.3,18.5
12/13/2019,9:45:00 AM,0,54.7,18.9
12/13/2019,10:00:00 AM,0,52.6,19.2
12/13/2019,10:15:00 AM,0,49.5,19.7
12/13/2019,10:30:00 AM,0,46.3,20.2
12/13/2019,10:45:00 AM,0,43.7,20.9
12/13/2019,11:00:00 AM,0,42.8,21.7
12/13/2019,11:15:00 AM,0,41.6,21.6
12/13/2019,11:30:00 AM,0,38.9,22
12/13/2019,11:45:00 AM,0,37.3,22.4
12/13/2019,12:00:00 PM,0,36.6,22.5
12/13/2019,12:15:00 PM,0,35.8,22.7
12/13/2019,12:30:00 PM,0,35.7,23.1
12/13/2019,12:45:00 PM,0,34.8,23
12/13/2019,1:00:00 PM,0,34.5,23.2
12/13/2019,1:15:00 PM,0,34.2,23.4
12/13/2019,1:30:00 PM,0,34.2,23.5
12/13/2019,1:45:00 PM,0,35,23.4
12/13/2019,2:00:00 PM,0,35.4,22.9
12/13/2019,2:15:00 PM,0,35.6,23.1
12/13/2019,2:30:00 PM,0,37.1,22.6
12/13/2019,2:45:00 PM,0,37.4,23.1
12/13/2019,3:00:00 PM,0,38.7,22.5
12/13/2019,3:15:00 PM,0,38.1,22.7
12/13/2019,3:30:00 PM,0,38.5,22.6
12/13/2019,3:45:00 PM,0,38.8,22.8
12/13/2019,4:00:00 PM,0,39.5,22.2
12/13/2019,4:15:00 PM,0,40.3,21.8
12/13/2019,4:30:00 PM,0,39.8,21.8
12/13/2019,4:45:00 PM,0,38.7,21.4
12/13/2019,5:00:00 PM,0,38.7,20.7
12/13/2019,5:15:00 PM,0,42.1,19.7
12/13/2019,5:30:00 PM,0,44,18.6
12/13/2019,5:45:00 PM,0,44.8,18
12/13/2019,6:00:00 PM,0,47.1,17.4
12/13/2019,6:15:00 PM,0,52.2,16.7
12/13/2019,6:30:00 PM,0,55.6,16.2
12/13/2019,6:45:00 PM,0,57.2,16.1
12/13/2019,7:00:00 PM,0,60.5,15.5
12/13/2019,7:15:00 PM,0,62.1,15.3
12/13/2019,7:30:00 PM,0,62.9,15.1
12/13/2019,7:45:00 PM,0,63.6,15
12/13/2019,8:00:00 PM,0,64.2,14.8
12/13/2019,8:15:00 PM,0,65,14.6
12/13/2019,8:30:00 PM,0,65.8,14.3
12/13/2019,8:45:00 PM,0,67.3,14
12/13/2019,9:00:00 PM,0,68.5,13.7
12/13/2019,9:15:00 PM,0,69.1,13.5
12/13/2019,9:30:00 PM,0,72.3,12.7
12/13/2019,9:45:00 PM,0,73.4,12.5
12/13/2019,10:00:00 PM,0,73.2,12.5
12/13/2019,10:15:00 PM,0,74.8,12.1
12/13/2019,10:30:00 PM,0,76.5,11.6
12/13/2019,10:45:00 PM,0,81,10.4
12/13/2019,11:00:00 PM,0,85.1,9.6
12/13/2019,11:15:00 PM,0,87.8,9.2
12/13/2019,11:30:00 PM,0,88.7,9
12/13/2019,11:45:00 PM,0,89.6,9.2
12/14/2019,12:00:00 AM,0,89.8,9.3
12/14/2019,12:15:00 AM,0,89.7,9.6
12/14/2019,12:30:00 AM,0,87.5,9.9
12/14/2019,12:45:00 AM,0,88.1,9.4
12/14/2019,1:00:00 AM,0,89.8,9.1
12/14/2019,1:15:00 AM,0,88.2,9.5
12/14/2019,1:30:00 AM,0,87.8,9.1
12/14/2019,1:45:00 AM,0,88.5,8.5
12/14/2019,2:00:00 AM,0,89.3,8.7
12/14/2019,2:15:00 AM,0,88.7,9.1
12/14/2019,2:30:00 AM,0,88,8.6
12/14/2019,2:45:00 AM,0,90.2,7.8
12/14/2019,3:00:00 AM,0,92,7.7
12/14/2019,3:15:00 AM,0,92.7,7.7
12/14/2019,3:30:00 AM,0,91.9,8
12/14/2019,3:45:00 AM,0,90,7.7
12/14/2019,4:00:00 AM,0,86.5,8.4
12/14/2019,4:15:00 AM,0,78.5,9.3
12/14/2019,4:30:00 AM,0,80.3,8.6
12/14/2019,4:45:00 AM,0,84.1,7.3
12/14/2019,5:00:00 AM,0,88.2,7
12/14/2019,5:15:00 AM,0,88.8,7.2
12/14/2019,5:30:00 AM,0,89.8,6.7
12/14/2019,5:45:00 AM,0,90.9,6.5
12/14/2019,6:00:00 AM,0,91.7,6.1
12/14/2019,6:15:00 AM,0,92.8,6
12/14/2019,6:30:00 AM,0,93.5,6.4
12/14/2019,6:45:00 AM,0,93.8,6.4
12/14/2019,7:00:00 AM,0,94.1,6.4
12/14/2019,7:15:00 AM,0,94.5,7.6
12/14/2019,7:30:00 AM,0,90,9
12/14/2019,7:45:00 AM,0,77,11.5
12/14/2019,8:00:00 AM,0,70,13
12/14/2019,8:15:00 AM,0,65.9,14.1
12/14/2019,8:30:00 AM,0,61.3,15.3
12/14/2019,8:45:00 AM,0,58.6,16.7
12/14/2019,9:00:00 AM,0,60.1,16.9
12/14/2019,9:15:00 AM,0,60.5,18
12/14/2019,9:30:00 AM,0,59.8,18.1
12/14/2019,9:45:00 AM,0,59.4,18.2
12/14/2019,10:00:00 AM,0,56.6,19.1
12/14/2019,10:15:00 AM,0,56.5,19.2
12/14/2019,10:30:00 AM,0,57.8,18.2
12/14/2019,10:45:00 AM,0,56.9,18.3
12/14/2019,11:00:00 AM,0,49.7,20.1
12/14/2019,11:15:00 AM,0,46.8,20.9
12/14/2019,11:30:00 AM,0,46.1,21
12/14/2019,11:45:00 AM,0,44.5,21.5
12/14/2019,12:00:00 PM,0,45.6,20.6
12/14/2019,12:15:00 PM,0,44.7,21
12/14/2019,12:30:00 PM,0,43.9,21.5
12/14/2019,12:45:00 PM,0,43.7,21.4
12/14/2019,1:00:00 PM,0,44.4,21
12/14/2019,1:15:00 PM,0,44.5,21
12/14/2019,1:30:00 PM,0,43.4,22
12/14/2019,1:45:00 PM,0,43.6,21.4
12/14/2019,2:00:00 PM,0,45.1,21.1
12/14/2019,2:15:00 PM,0,46.5,20.6
12/14/2019,2:30:00 PM,0,47.5,20.4
12/14/2019,2:45:00 PM,0,49,20.2
12/14/2019,3:00:00 PM,0,49.1,20.2
12/14/2019,3:15:00 PM,0,47.1,21.2
12/14/2019,3:30:00 PM,0,47.9,20.4
12/14/2019,3:45:00 PM,0,49.7,19.9
12/14/2019,4:00:00 PM,0,49.7,20.3
12/14/2019,4:15:00 PM,0,50.2,19.8
12/14/2019,4:30:00 PM,0,51.9,19.4
12/14/2019,4:45:00 PM,0,51.5,19.7
12/14/2019,5:00:00 PM,0,53.2,19.1
12/14/2019,5:15:00 PM,0,56.3,18
12/14/2019,5:30:00 PM,0,58.6,17.3
12/14/2019,5:45:00 PM,0,60.9,16.6
12/14/2019,6:00:00 PM,0,61.7,16.3
12/14/2019,6:15:00 PM,0,61.3,16
12/14/2019,6:30:00 PM,0,62.1,15.8
12/14/2019,6:45:00 PM,0,62.3,15.6
12/14/2019,7:00:00 PM,0,62.4,15.3
12/14/2019,7:15:00 PM,0,62.2,15
12/14/2019,7:30:00 PM,0,62.5,14.9
12/14/2019,7:45:00 PM,0,62.5,14.8
12/14/2019,8:00:00 PM,0,63.2,14.6
12/14/2019,8:15:00 PM,0,64.4,14.3
12/14/2019,8:30:00 PM,0,65.2,14.1
12/14/2019,8:45:00 PM,0,66.5,13.8
12/14/2019,9:00:00 PM,0,67.5,13.7
12/14/2019,9:15:00 PM,0,68.3,13.5
12/14/2019,9:30:00 PM,0,69.3,13.3
12/14/2019,9:45:00 PM,0,70.3,13.1
12/14/2019,10:00:00 PM,0,70.9,12.9
12/14/2019,10:15:00 PM,0,72.2,12.6
12/14/2019,10:30:00 PM,0,71.9,12.7
12/14/2019,10:45:00 PM,0,71,13
12/14/2019,11:00:00 PM,0,70.4,13.2
12/14/2019,11:15:00 PM,0,70.6,13
12/14/2019,11:30:00 PM,0,72.7,12.5
12/14/2019,11:45:00 PM,0,73,12.4
12/15/2019,12:00:00 AM,0,73.5,12.3
12/15/2019,12:15:00 AM,0,74.9,11.8
12/15/2019,12:30:00 AM,0,74.9,12.1
12/15/2019,12:45:00 AM,0,75.6,12.2
12/15/2019,1:00:00 AM,0,77.4,11.7
12/15/2019,1:15:00 AM,0,77.8,11.6
12/15/2019,1:30:00 AM,0,78.3,11.4
12/15/2019,1:45:00 AM,0,79.2,11
12/15/2019,2:00:00 AM,0,81.6,10.4
12/15/2019,2:15:00 AM,0,81.5,10.5
12/15/2019,2:30:00 AM,0,81.8,10.4
12/15/2019,2:45:00 AM,0,84,9.9
12/15/2019,3:00:00 AM,0,84.9,9.2
12/15/2019,3:15:00 AM,0,88.1,8.3
12/15/2019,3:30:00 AM,0,90.3,7.7
12/15/2019,3:45:00 AM,0,91.5,8.2
12/15/2019,4:00:00 AM,0,90.7,8
12/15/2019,4:15:00 AM,0,91,7.9
12/15/2019,4:30:00 AM,0,91.8,7.4
12/15/2019,4:45:00 AM,0,90.9,7.8
12/15/2019,5:00:00 AM,0,90.9,6.9
12/15/2019,5:15:00 AM,0,92.1,6.5
12/15/2019,5:30:00 AM,0,93,6.1
12/15/2019,5:45:00 AM,0,93.7,6
12/15/2019,6:00:00 AM,0,94.5,6.4
12/15/2019,6:15:00 AM,0,94.3,6
12/15/2019,6:30:00 AM,0,94.9,5.9
12/15/2019,6:45:00 AM,0,95,5.7
12/15/2019,7:00:00 AM,0,95.6,6.1
12/15/2019,7:15:00 AM,0,95.9,6.6
12/15/2019,7:30:00 AM,0,96.1,7.9
12/15/2019,7:45:00 AM,0,93.5,9.8
12/15/2019,8:00:00 AM,0,75.4,12.3
12/15/2019,8:15:00 AM,0,65,14.2
12/15/2019,8:30:00 AM,0,62.4,15
12/15/2019,8:45:00 AM,0,60.3,15.5
12/15/2019,9:00:00 AM,0,56,16.5
12/15/2019,9:15:00 AM,0,54,16.8
12/15/2019,9:30:00 AM,0,51.1,17.6
12/15/2019,9:45:00 AM,0,45.4,18.2
12/15/2019,10:00:00 AM,0,43.7,18.7
12/15/2019,10:15:00 AM,0,43.7,19.2
12/15/2019,10:30:00 AM,0,43.1,19.8
12/15/2019,10:45:00 AM,0,38.7,20.3
12/15/2019,11:00:00 AM,0,37.6,20.7
12/15/2019,11:15:00 AM,0,34.3,21.3
12/15/2019,11:30:00 AM,0,32.5,21.5
12/15/2019,11:45:00 AM,0,31.1,21.5
12/15/2019,12:00:00 PM,0,29,22
12/15/2019,12:15:00 PM,0,28.9,22.1
12/15/2019,12:30:00 PM,0,29.1,22.1
12/15/2019,12:45:00 PM,0,27.9,22.2
12/15/2019,1:00:00 PM,0,28,22.5
12/15/2019,1:15:00 PM,0,27.5,22.8
12/15/2019,1:30:00 PM,0,28.1,23.1
12/15/2019,1:45:00 PM,0,27.2,22.9
12/15/2019,2:00:00 PM,0,27.4,22.5
12/15/2019,2:15:00 PM,0,26.4,22.7
12/15/2019,2:30:00 PM,0,26,22.7
12/15/2019,2:45:00 PM,0,27.2,22.5
12/15/2019,3:00:00 PM,0,28.1,22.5
12/15/2019,3:15:00 PM,0,28.9,22.5
12/15/2019,3:30:00 PM,0,31,22.4
12/15/2019,3:45:00 PM,0,31.5,22.3
12/15/2019,4:00:00 PM,0,31.1,22.2
12/15/2019,4:15:00 PM,0,31.5,21.7
12/15/2019,4:30:00 PM,0,32.4,21.6
12/15/2019,4:45:00 PM,0,34.7,20.9
12/15/2019,5:00:00 PM,0,37.8,20.3
12/15/2019,5:15:00 PM,0,40.2,19.6
12/15/2019,5:30:00 PM,0,42.2,18.4
12/15/2019,5:45:00 PM,0,43.5,17.7
12/15/2019,6:00:00 PM,0,44.3,17
12/15/2019,6:15:00 PM,0,46.2,16.3
12/15/2019,6:30:00 PM,0,48.7,15.8
12/15/2019,6:45:00 PM,0,51.4,15.5
12/15/2019,7:00:00 PM,0,53.4,15.1
12/15/2019,7:15:00 PM,0,55.2,14.7
12/15/2019,7:30:00 PM,0,57.2,14.2
12/15/2019,7:45:00 PM,0,58.7,13.8
12/15/2019,8:00:00 PM,0,59,13.7
12/15/2019,8:15:00 PM,0,59.6,13.6
12/15/2019,8:30:00 PM,0,59.8,13.5
12/15/2019,8:45:00 PM,0,60.5,13.4
12/15/2019,9:00:00 PM,0,61.5,13.1
12/15/2019,9:15:00 PM,0,62.1,12.9
12/15/2019,9:30:00 PM,0,62.6,12.8
12/15/2019,9:45:00 PM,0,63.6,12.6
12/15/2019,10:00:00 PM,0,63.9,12.5
12/15/2019,10:15:00 PM,0,64.6,12.3
12/15/2019,10:30:00 PM,0,66,12
12/15/2019,10:45:00 PM,0,67.9,11.4
12/15/2019,11:00:00 PM,0,71.8,10.5
12/15/2019,11:15:00 PM,0,73.9,9.9
12/15/2019,11:30:00 PM,0,78.1,9.4
12/15/2019,11:45:00 PM,0,81.8,8.5
12/16/2019,12:00:00 AM,0,85.1,7.9
12/16/2019,12:15:00 AM,0,87,7.5
12/16/2019,12:30:00 AM,0,88.6,7.1
12/16/2019,12:45:00 AM,0,89.9,7.2
12/16/2019,1:00:00 AM,0,88.9,7.8
12/16/2019,1:15:00 AM,0,85.1,8.4
12/16/2019,1:30:00 AM,0,82.4,8.5
12/16/2019,1:45:00 AM,0,85.5,7.6
12/16/2019,2:00:00 AM,0,87.8,7
12/16/2019,2:15:00 AM,0,89.7,6.8
12/16/2019,2:30:00 AM,0,90.1,6.7
12/16/2019,2:45:00 AM,0,90.7,6.5
12/16/2019,3:00:00 AM,0,91.2,6.1
12/16/2019,3:15:00 AM,0,92,5.7
12/16/2019,3:30:00 AM,0,93,5.8
12/16/2019,3:45:00 AM,0,92.8,6.4
12/16/2019,4:00:00 AM,0,91.3,6.8
12/16/2019,4:15:00 AM,0,87.5,7.3
12/16/2019,4:30:00 AM,0,83.8,7.8
12/16/2019,4:45:00 AM,0,82,8.2
12/16/2019,5:00:00 AM,0,83.7,7.6
12/16/2019,5:15:00 AM,0,82.2,8.1
12/16/2019,5:30:00 AM,0,81.7,8
12/16/2019,5:45:00 AM,0,82.2,7.9
12/16/2019,6:00:00 AM,0,83.5,6.9
12/16/2019,6:15:00 AM,0,87.1,6.1
12/16/2019,6:30:00 AM,0,89.3,5.5
12/16/2019,6:45:00 AM,0,90.9,5.6
12/16/2019,7:00:00 AM,0,91.5,5.5
12/16/2019,7:15:00 AM,0,91.8,6.3
12/16/2019,7:30:00 AM,0,85,7.9
12/16/2019,7:45:00 AM,0,71.7,11
12/16/2019,8:00:00 AM,0,64.8,12.9
12/16/2019,8:15:00 AM,0,63.3,13.7
12/16/2019,8:30:00 AM,0,60.9,14.5
12/16/2019,8:45:00 AM,0,56.7,16
12/16/2019,9:00:00 AM,0,56.3,16.3
12/16/2019,9:15:00 AM,0,52.1,17.5
12/16/2019,9:30:00 AM,0,51,17.4
12/16/2019,9:45:00 AM,0,47.1,18.6
12/16/2019,10:00:00 AM,0,46.8,19
12/16/2019,10:15:00 AM,0,42.4,19.2
12/16/2019,10:30:00 AM,0,39.4,19.8
12/16/2019,10:45:00 AM,0,38.7,20.5
12/16/2019,11:00:00 AM,0,39.3,20.5
12/16/2019,11:15:00 AM,0,37.1,21.4
12/16/2019,11:30:00 AM,0,37.1,21.4
12/16/2019,11:45:00 AM,0,36.9,21.6
12/16/2019,12:00:00 PM,0,37.9,21.8
12/16/2019,12:15:00 PM,0,35.9,22.2
12/16/2019,12:30:00 PM,0,33,22.9
12/16/2019,12:45:00 PM,0,32.8,22.8
12/16/2019,1:00:00 PM,0,32.4,22.7
12/16/2019,1:15:00 PM,0,31.7,23.3
12/16/2019,1:30:00 PM,0,31.2,23
12/16/2019,1:45:00 PM,0,32.1,22.9
12/16/2019,2:00:00 PM,0,31.1,23.6
12/16/2019,2:15:00 PM,0,31.2,23.2
12/16/2019,2:30:00 PM,0,31.2,23.6
12/16/2019,2:45:00 PM,0,31.5,23.8
12/16/2019,3:00:00 PM,0,31.5,23.8
12/16/2019,3:15:00 PM,0,32.4,23.7
12/16/2019,3:30:00 PM,0,32.9,23.8
12/16/2019,3:45:00 PM,0,32.9,23.4
12/16/2019,4:00:00 PM,0,33.2,23.2
12/16/2019,4:15:00 PM,0,34.4,22.8
12/16/2019,4:30:00 PM,0,35.1,22.5
12/16/2019,4:45:00 PM,0,37.4,22.2
12/16/2019,5:00:00 PM,0,39.5,21.6
12/16/2019,5:15:00 PM,0,42.8,20.5
12/16/2019,5:30:00 PM,0,45.7,19.4
12/16/2019,5:45:00 PM,0,47.7,18.5
12/16/2019,6:00:00 PM,0,50.6,17.8
12/16/2019,6:15:00 PM,0,52.7,17.2
12/16/2019,6:30:00 PM,0,55.4,16.3
12/16/2019,6:45:00 PM,0,57,16
12/16/2019,7:00:00 PM,0,58.4,15.4
12/16/2019,7:15:00 PM,0,60.6,15
12/16/2019,7:30:00 PM,0,60.9,14.9
12/16/2019,7:45:00 PM,0,61.7,14.7
12/16/2019,8:00:00 PM,0,62.1,14.5
12/16/2019,8:15:00 PM,0,61.8,14.5
12/16/2019,8:30:00 PM,0,60.8,14.7
12/16/2019,8:45:00 PM,0,61.6,14.5
12/16/2019,9:00:00 PM,0,61,14.3
12/16/2019,9:15:00 PM,0,59.5,14.5
12/16/2019,9:30:00 PM,0,59,14.6
12/16/2019,9:45:00 PM,0,58.6,14.6
12/16/2019,10:00:00 PM,0,59.7,14.5
12/16/2019,10:15:00 PM,0,61.5,14.6
12/16/2019,10:30:00 PM,0,63.2,14.5
12/16/2019,10:45:00 PM,0,64.4,14.3
12/16/2019,11:00:00 PM,0,64.8,14.4
12/16/2019,11:15:00 PM,0,65.3,14.2
12/16/2019,11:30:00 PM,0,65.7,14.1
12/16/2019,11:45:00 PM,0,65.6,14
12/17/2019,12:00:00 AM,0,66.4,13.5
12/17/2019,12:15:00 AM,0,66.9,13.2
12/17/2019,12:30:00 AM,0,69.6,12.4
12/17/2019,12:45:00 AM,0,74.6,11.1
12/17/2019,1:00:00 AM,0,72.6,11.7
12/17/2019,1:15:00 AM,0,69.7,12.4
12/17/2019,1:30:00 AM,0,71.4,11.8
12/17/2019,1:45:00 AM,0,72.9,11.3
12/17/2019,2:00:00 AM,0,74.3,10.6
12/17/2019,2:15:00 AM,0,76.1,10.3
12/17/2019,2:30:00 AM,0,78.1,9.6
12/17/2019,2:45:00 AM,0,81.6,9.1
12/17/2019,3:00:00 AM,0,83.6,8.6
12/17/2019,3:15:00 AM,0,86.7,8
12/17/2019,3:30:00 AM,0,88.3,7.7
12/17/2019,3:45:00 AM,0,89.3,7.7
12/17/2019,4:00:00 AM,0,90.2,7.3
12/17/2019,4:15:00 AM,0,91.4,7.4
12/17/2019,4:30:00 AM,0,91,7.3
12/17/2019,4:45:00 AM,0,91.6,6.8
12/17/2019,5:00:00 AM,0,92.6,7.1
12/17/2019,5:15:00 AM,0,92.8,6.9
12/17/2019,5:30:00 AM,0,93.2,6.8
12/17/2019,5:45:00 AM,0,93.4,7.3
12/17/2019,6:00:00 AM,0,91,7.4
12/17/2019,6:15:00 AM,0,91.4,6.6
12/17/2019,6:30:00 AM,0,92.7,6.5
12/17/2019,6:45:00 AM,0,93.1,6.6
12/17/2019,7:00:00 AM,0,93.4,6.5
12/17/2019,7:15:00 AM,0,93.2,7.7
12/17/2019,7:30:00 AM,0,89.9,8.9
12/17/2019,7:45:00 AM,0,76,11.5
12/17/2019,8:00:00 AM,0,65.4,14
12/17/2019,8:15:00 AM,0,58.4,15.8
12/17/2019,8:30:00 AM,0,57,16.5
12/17/2019,8:45:00 AM,0,53.5,17.2
12/17/2019,9:00:00 AM,0,52,17.8
12/17/2019,9:15:00 AM,0,50.7,18.2
12/17/2019,9:30:00 AM,0,49.9,18.6
12/17/2019,9:45:00 AM,0,49.6,19.1
12/17/2019,10:00:00 AM,0,49.3,19.2
12/17/2019,10:15:00 AM,0,47.8,19.8
12/17/2019,10:30:00 AM,0,46.4,20.4
12/17/2019,10:45:00 AM,0,46.5,20.5
12/17/2019,11:00:00 AM,0,45.2,20.7
12/17/2019,11:15:00 AM,0,44.6,20.7
12/17/2019,11:30:00 AM,0,43,21.2
12/17/2019,11:45:00 AM,0,42.2,21.4
12/17/2019,12:00:00 PM,0,41.8,21.4
12/17/2019,12:15:00 PM,0,41.2,22.1
12/17/2019,12:30:00 PM,0,40.6,22.1
12/17/2019,12:45:00 PM,0,40,22.4
12/17/2019,1:00:00 PM,0,39.4,22.8
12/17/2019,1:15:00 PM,0,38.5,22.9
12/17/2019,1:30:00 PM,0,39,22.8
12/17/2019,1:45:00 PM,0,38.8,22.6
12/17/2019,2:00:00 PM,0,37.7,23.1
12/17/2019,2:15:00 PM,0,37.8,22.9
12/17/2019,2:30:00 PM,0,38.2,22.9
12/17/2019,2:45:00 PM,0,37.6,22.8
12/17/2019,3:00:00 PM,0,38.2,23.1
12/17/2019,3:15:00 PM,0,38.4,23.4
12/17/2019,3:30:00 PM,0,38.5,23.2
12/17/2019,3:45:00 PM,0,40.1,23
12/17/2019,4:00:00 PM,0,40.4,23
12/17/2019,4:15:00 PM,0,41.9,22.4
12/17/2019,4:30:00 PM,0,43.5,22.2
12/17/2019,4:45:00 PM,0,44.8,21.9
12/17/2019,5:00:00 PM,0,46.5,21.3
12/17/2019,5:15:00 PM,0,50,20.3
12/17/2019,5:30:00 PM,0,53.7,19.1
12/17/2019,5:45:00 PM,0,56,18.4
12/17/2019,6:00:00 PM,0,57.8,17.7
12/17/2019,6:15:00 PM,0,60.2,16.9
12/17/2019,6:30:00 PM,0,63.9,16.3
12/17/2019,6:45:00 PM,0,65,15.7
12/17/2019,7:00:00 PM,0,67,15.3
12/17/2019,7:15:00 PM,0,69.4,15
12/17/2019,7:30:00 PM,0,71.5,14.9
12/17/2019,7:45:00 PM,0,73.3,14.6
12/17/2019,8:00:00 PM,0,72.3,14.6
12/17/2019,8:15:00 PM,0,70.9,14.5
12/17/2019,8:30:00 PM,0,72.7,14.3
12/17/2019,8:45:00 PM,0,75.5,14.2
12/17/2019,9:00:00 PM,0,76.8,14
12/17/2019,9:15:00 PM,0,79.5,13.1
12/17/2019,9:30:00 PM,0,80.8,12.8
12/17/2019,9:45:00 PM,0,79.5,12.9
12/17/2019,10:00:00 PM,0,77.2,13
